e_id;geo_name;loc;geonamesid;time;time_norm;actor
2194;Kharga Oasis;[u'25.25 30.55'];360478;late 1943;1943-01-01;Johannes Eppler
2195;Nile;[u'30.166667 31.1'];351036;November 1921;1921-11-01;Miklós Horthy
2196;Bletchley Park;[u'51.996944 -0.741944'];;late 1943;1943-01-01;Johannes Eppler
2197;Almaza Air Base;[u'30.0944 31.3597'];;April 1935;1935-04-01;Pat Clayton
2198;Sahara;[u'23.079722222222 12.612222222222'];2212709;1921;1921-01-01;Miklós Horthy
2199;Jalu;[u'29.0284 21.5366'];86050;late 1943;1943-01-01;Johannes Eppler
2200;Austria-Hungary;[u'48.2 16.35'];;3 November 1895;1895-11-03;Michael Ondaatje
2201;Austria-Hungary;[u'48.2 16.35'];;3 November 1895;1895-11-03;György Almásy
2202;The English Patient;[u'23.59485278 25.23360556'];;3 November 1895;1895-11-03;Michael Ondaatje
2203;Bernstein im Burgenland;[u'47.405 16.255555555556'];7871616;3 November 1895;1895-11-03;Michael Ondaatje
2204;Wadi Halfa;[u'21.792777777778 31.3775'];364132;the previous year;1932-01-01;Leo Frobenius
2205;NKVD;[u'55.7606 37.6281'];;1997;1997-01-01;Farouk of Egypt
2206;Kufra;[u'24.183333333333 23.283333333333'];88931;1932;1932-01-01;Leo Frobenius
2207;Nubia;[u'18.9508 32.2558'];;the previous year;1932-01-01;Leo Frobenius
2208;Eastbourne;[u'50.766389 0.286111'];2650497;3 November 1895;1895-11-03;Michael Ondaatje
2209;Secret Intelligence Service;[u'51.487194444444 -0.12405555555556'];;1997;1997-01-01;Farouk of Egypt
2210;Wadi Howar;[u'18.05722222 30.94869444'];;autumn of 1933;1933-01-01;Leo Frobenius
2211;Salzburg;[u'47.8 13.033333333333'];2766818;December 1950;1950-12-01;Pál Teleki
2212;Cyprus;[u'35 33'];146669;1953;1953-01-01;Lawrence Durrell
2213;Yugoslavia;[u'44.820555555556 20.462222222222'];8505035;1953;1953-01-01;Lawrence Durrell
2214;Yugoslavia;[u'44.820555555556 20.462222222222'];8505035;1953;1953-01-01;Gerald Durrell
2215;Corfu;[u'39.623888888889 19.82'];2463678;1953;1953-01-01;Lawrence Durrell
2216;Rhodes;[u'36.166666666667 28'];8133781;1953;1953-01-01;Lawrence Durrell
2217;Bellapais;[u'35.3 33.35'];146680;1953;1953-01-01;Gerald Durrell
2218;Turkish Republic of Northern Cyprus;[u'35.25 33.75'];;1953;1953-01-01;Gerald Durrell
2219;Pancyprian Gymnasium;[u'35.1733 33.3692'];;1951;1951-01-01;Gerald Durrell
2220;Ottawa;[u'45.416666666667 -75.7'];6094817;April 3, 1947;1947-04-03;Harvey Glatt
2221;Ottawa;[u'45.416666666667 -75.7'];6094817;April 3, 1947;1947-04-03;Adam Mitchell
2222;South Glengarry;[u'45.2 -74.5833'];6152179;April 3, 1947;1947-04-03;Harvey Glatt
2223;South Glengarry;[u'45.2 -74.5833'];6152179;2002;2002-01-01;Ian Thomas
2224;Florida;[u'28.133333333333 -81.631666666667'];4155751;five years later;1996-01-01;Angelica Vale
2225;Santa Clara;[u'22.406666666667 -79.953055555556'];3537891;five years later;1996-01-01;Angelica Vale
2226;Nevada;[u'39 -117'];5509151;five years later;1996-01-01;Angelica Vale
2227;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Thierry Henry
2228;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Dwight Yorke
2229;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Michael Owen
2230;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Alan Shearer
2231;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Jimmy Floyd Hasselbaink
2232;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Kevin Phillips
2233;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Robin van Persie
2234;Barclaycard;[u'53.56142 9.917559'];;1994;1994-01-01;Teddy Sheringham
2235;Jilin;[u'43.884166666667 125.30833333333'];2036500;2012;2012-01-01;Marco Polo
2236;Han dynasty;[u'34.155833333333 108.94638888889'];;1995;1995-01-01;Zhang Qian
2237;Han dynasty;[u'34.155833333333 108.94638888889'];;1995;1995-01-01;Cao Pi
2238;Taiyuan;[u'37.87326 112.54245'];1793511;2012;2012-01-01;Marco Polo
2239;Ningxia Hui Autonomous Region;[u'38.46654 106.27056'];1799355;2012;2012-01-01;Marco Polo
2240;Fergana;[u'40.386388888889 71.786388888889'];1514019;1995;1995-01-01;Zhang Qian
2241;Turpan;[u'42.94513 89.17918'];1529113;2012;2012-01-01;Marco Polo
2242;Xi'an;[u'34.266666666667 108.9'];1790630;1995;1995-01-01;Zhang Qian
2243;Shaanxi;[u'34.266666666667 108.9'];1796480;1995;1995-01-01;Zhang Qian
2244;Gaochang;[u'42.852777777778 89.529166666667'];;2012;2012-01-01;Marco Polo
2245;Kashgar;[u'39.45 75.983333'];1280849;1996;1996-01-01;Marco Polo
2246;Gansu;[u'38 102'];1810676;1995;1995-01-01;Zhang Qian
2247;Silk Road;[u'30.593888888889 61.327777777778'];;220 AD;0220-01-01;Zhang Qian
2248;Xinjiang;[u'43.8253 87.61379'];1529047;220 AD;0220-01-01;Zhang Qian
2249;Liangzhou District;[u'37.92859 102.63977'];;220 AD;0220-01-01;Zhang Qian
2250;Shandong University;[u'36.671844444444 117.05398333333'];;1995;1995-01-01;Zhang Qian
2251;Rizhao;[u'35.416388888889 119.43305555556'];1795247;1995;1995-01-01;Zhang Qian
2252;Yantai;[u'37.399722 121.266389'];1787093;2012;2012-01-01;Marco Polo
2253;Zhangjiakou;[u'40.81078 114.88114'];2033194;2012;2012-01-01;Marco Polo
2254;Hebei;[u'38.042222222222 114.50861111111'];1808773;2012;2012-01-01;Marco Polo
2255;Yibin;[u'28.75961 104.63997'];1786770;2012;2012-01-01;Marco Polo
2256;Tonghua;[u'41.73015 125.94705'];2034414;2012;2012-01-01;Marco Polo
2257;Ottoman Empire;[u'41 29'];;1918;1918-01-01;T. E. Lawrence
2258;Ottoman Empire;[u'41 29'];;1918;1918-01-01;Faisal I of Iraq
2259;Ottoman Empire;[u'41 29'];;1918;1918-01-01;Mariano Goybet
2260;Ottoman Empire;[u'41 29'];;1918;1918-01-01;Henri Gouraud
2261;Battle of Maysalun;[u'33.59555556 36.06472222'];;1918;1918-01-01;T. E. Lawrence
2262;Royal Opera House;[u'51.512891666667 -0.12276666666667'];6619896;2006;2006-01-01;Roberto Alagna
2263;Royal Opera House;[u'51.512891666667 -0.12276666666667'];6619896;2006;2006-01-01;Luc Bondy
2264;Royal Opera House;[u'51.512891666667 -0.12276666666667'];6619896;2006;2006-01-01;Calixto Bieito
2265;Royal Opera House;[u'51.512891666667 -0.12276666666667'];6619896;October 2010;2010-10-01;César Franck
2266;Royal Opera House;[u'51.512891666667 -0.12276666666667'];6619896;1996;1996-01-01;Nicholas Maw
2267;Royal Opera House;[u'51.512891666667 -0.12276666666667'];6619896;1996;1996-01-01;Italo Montemezzi
2268;Vienna State Opera;[u'48.202777777778 16.368472222222'];6618989;2006;2006-01-01;Roberto Alagna
2269;Opéra de Lausanne;[u'46.51811 6.63695'];;2006;2006-01-01;Roberto Alagna
2270;Teatro Real;[u'40.41806 -3.71111'];6452868;2006;2006-01-01;Roberto Alagna
2271;Royal Swedish Opera;[u'59.329722222222 18.070555555556'];;2006;2006-01-01;Roberto Alagna
2272;Grand Théâtre de Bordeaux;[u'44.8425 -0.573611'];;2006;2006-01-01;Roberto Alagna
2273;University of Melbourne;[u'-37.7963 144.9614'];6943456;2006;2006-01-01;Roberto Alagna
2274;University of Melbourne Faculty of VCA and MCM;[u'-37.8244 144.968'];;2006;2006-01-01;Roberto Alagna
2275;Glyndebourne Festival Opera;[u'50.878055555556 0.064166666666667'];;2001;2001-01-01;Roberto Alagna
2276;Théâtre des Champs-Élysées;[u'48.865838888889 2.3029'];;October 2010;2010-10-01;Roberto Alagna
2277;English National Opera;[u'51.5097 -0.126389'];;2006;2006-01-01;Roberto Alagna
2278;Washington National Opera;[u'38.89583333 -77.05555556'];;2006;2006-01-01;Roberto Alagna
2279;Guildhall School of Music and Drama;[u'51.5194 -0.0923'];;2009;2009-01-01;Calixto Bieito
2280;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;John Pierpont Morgan, Jr.
2281;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Frederic B. Pratt
2282;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Harold I. Pratt
2283;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Payne Whitney
2284;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Vincent Astor
2285;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Guy Lowell
2286;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Cole Porter
2287;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;summer;1911-01-01;Lowell family
2288;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Charles B. Macdonald
2289;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Benjamin Strong
2290;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Louis Comfort Tiffany
2291;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Frank Nelson Doubleday
2292;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Condé Montrose Nast
2293;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;William L. Harkness
2294;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;George Dupont Pratt
2295;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;William Averell Harriman
2296;Long Island Sound;[u'41.096666666667 -72.881111111111'];5125132;1911;1911-01-01;Alfred Gwynne Vanderbilt I
2297;Matinecock, New York;[u'40.8722 -73.5844'];5126226;1911;1911-01-01;John Pierpont Morgan, Jr.
2298;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;1974;1974-01-01;Jean Kennedy Smith
2299;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;October 2007;2007-10-01;Itzhak Perlman
2300;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;October 2007;2007-10-01;Marlee Matlin
2301;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;October 2007;2007-10-01;Chuck Close
2302;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;October 2007;2007-10-01;Mark di Suvero
2303;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;October 2007;2007-10-01;Jack Hofsiss
2304;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;October 2007;2007-10-01;Tony Meléndez
2305;John F. Kennedy Center for the Performing Arts;[u'38.8957 -77.0559'];4139237;October 2007;2007-10-01;Howie Seago
2306;Green Mount Cemetery;[u'39.3075 -76.6072'];;1812;1812-01-01;James Buchanan
2307;Green Mount Cemetery;[u'39.3075 -76.6072'];;1812;1812-01-01;Andrew Jackson
2308;Green Mount Cemetery;[u'39.3075 -76.6072'];;1812;1812-01-01;Richard Rush
2309;Supreme Court of the United States;[u'38.890555555556 -77.004444444444'];;November 5, 1791;1791-11-05;John Eager Howard
2310;Baltimore County, Maryland;[u'39.4 -76.6'];4347790;1809;1809-01-01;James Buchanan
2311;Princeton University;[u'40.34873 -74.65931'];5102955;1809;1809-01-01;James Buchanan
2312;Ohio;[u'40.5 -82.5'];5165418;1809;1809-01-01;James Buchanan
2313;Method Road Soccer Stadium;[u'35.7884 -78.693'];;1989;1989-01-01;Anson Dorrance
2314;Method Road Soccer Stadium;[u'35.7884 -78.693'];;1989;1989-01-01;Kristine Lilly
2315;Method Road Soccer Stadium;[u'35.7884 -78.693'];;1989;1989-01-01;Tracey Leone
2316;Method Road Soccer Stadium;[u'35.7884 -78.693'];;1989;1989-01-01;Shannon Higgins-Cirovski
2317;Raleigh;[u'35.818888888889 -78.644722222222'];4487042;1989;1989-01-01;Anson Dorrance
2318;Colorado College;[u'38.8466768 -104.824097'];5417563;1989;1989-01-01;Anson Dorrance
2319;United States of America;[u'40 -100'];6252001;June 26, 1957;1957-06-26;Robert H. Dedman, Sr.
2320;Cox School of Business;[u'32.8464 -96.7861'];;June 26, 1957;1957-06-26;Robert H. Dedman, Sr.
2321;Dedman School of Law;[u'32.8464 -96.7861'];;June 26, 1957;1957-06-26;Robert H. Dedman, Sr.
2322;Moravian Church;[u'55.3557 9.48223'];;1897;1897-01-01;Nils Otto Tank
2323;Oberlin College;[u'41.292929 -82.218576'];5165339;1897;1897-01-01;Nils Otto Tank
2324;Racine, West Virginia;[u'38.1419 -81.6603'];4819269;October 13, 1960;1960-10-13;Arthur M. Schlesinger
2325;Racine, West Virginia;[u'38.1419 -81.6603'];4819269;October 13, 1960;1960-10-13;John F. Kennedy
2326;Racine, West Virginia;[u'38.1419 -81.6603'];4819269;October 13, 1960;1960-10-13;Anthony Zinni
2327;Racine, West Virginia;[u'38.1419 -81.6603'];4819269;October 13, 1960;1960-10-13;Howard Dean
2328;Racine, West Virginia;[u'38.1419 -81.6603'];4819269;1951;1951-01-01;Paul Bremer
2329;People's Republic of China;[u'35 103'];1814991;May 15, 1951;1951-05-15;Omar Bradley
2330;People's Republic of China;[u'35 103'];1814991;May 15, 1951;1951-05-15;Douglas MacArthur
2331;People's Republic of China;[u'35 103'];1814991;May 15, 1951;1951-05-15;Harry S. Truman
2332;United Nations;[u'40.75 -73.9675'];;May 15, 1951;1951-05-15;Omar Bradley
2333;Gävle;[u'60.683333333333 17.166666666667'];2712414;1993;1993-01-01;Artem Chubarov
2334;Gävle;[u'60.683333333333 17.166666666667'];2712414;1993;1993-01-01;Roberto Luongo
2335;Gävle;[u'60.683333333333 17.166666666667'];2712414;1993;1993-01-01;Zdeněk Šmíd
2336;Gävle;[u'60.683333333333 17.166666666667'];2712414;1993;1993-01-01;Ilya Bryzgalov
2337;Kazakhstan;[u'48 68'];1522867;1994;1994-01-01;Evgeny Muratov
2338;Kazakhstan;[u'48 68'];1522867;1994;1994-01-01;Milan Kraft
2339;Kazakhstan;[u'48 68'];1522867;1994;1994-01-01;Libor Pivko
2340;Kazakhstan;[u'48 68'];1522867;1995;1995-01-01;Zbyněk Irgl
2341;Kazakhstan;[u'48 68'];1522867;1995;1995-01-01;Aleksei Volkov
2342;Umeå;[u'63.833333333333 20.25'];602150;1993;1993-01-01;Artem Chubarov
2343;Belarus;[u'53.528333333333 28.046666666667'];630336;1993;1993-01-01;Artem Chubarov
2344;Czech Republic;[u'50 16'];3077311;1997;1997-01-01;Ilya Kovalchuk
2345;North Dakota;[u'47.5 -100.5'];5690763;2002;2002-01-01;Anton Volchenkov
2346;North Dakota;[u'47.5 -100.5'];5690763;2002;2002-01-01;Pascal Leclaire
2347;North Dakota;[u'47.5 -100.5'];5690763;2002;2002-01-01;Alexander Ovechkin
2348;North Dakota;[u'47.5 -100.5'];5690763;2003;2003-01-01;Alexei Cherepanov
2349;North Dakota;[u'47.5 -100.5'];5690763;the quarter;2000-01-01;Jordan Eberle
2350;Halifax;[u'44.65 -63.6'];5969423;2002;2002-01-01;Ilya Kovalchuk
2351;International Ice Hockey Federation;[u'47.3686 8.52973'];;1993;1993-01-01;Artem Chubarov
2352;2009 World Junior Ice Hockey Championships;[u'45.411556 -75.698444'];;2003;2003-01-01;Anton Volchenkov
2353;Ostrava;[u'49.835555555556 18.2925'];3068799;1993;1993-01-01;Artem Chubarov
2354;Seiffert Oval;[u'-35.34527778 149.24277778'];8161227;1990;1990-01-01;Kate Carnell
2355;Seiffert Oval;[u'-35.34527778 149.24277778'];8161227;1977;1977-01-01;Marita Koch
2356;Perth Oval;[u'-31.945833 115.87'];;2010;2010-01-01;George Gregan
2357;Perth Oval;[u'-31.945833 115.87'];;2010;2010-01-01;Stephen Larkham
2358;Perth Oval;[u'-31.945833 115.87'];;28 April 2007;2007-04-28;Andrew Barr
2359;Perth Oval;[u'-31.945833 115.87'];;2010;2010-01-01;Mal Meninga
2360;Perth Oval;[u'-31.945833 115.87'];;2010;2010-01-01;Laurie Daley
2361;Manuka Oval;[u'-35.318056 149.134722'];2158826;1997;1997-01-01;Kate Carnell
2362;2022 FIFA World Cup;[u'25.5 51.533333'];;2004;2004-01-01;George Gregan
2363;Forsyth Barr Stadium;[u'-45.869167 170.524444'];;2015;2015-01-01;Andrew Barr
2364;Queanbeyan;[u'-35.353333333333 149.23416666667'];2152286;1990;1990-01-01;Kate Carnell
2365;Canberra;[u'-35.302777777778 149.14166666667'];2172517;1977;1977-01-01;Marita Koch
2366;Australian Capital Territory;[u'-35.308055555556 149.12444444444'];2177478;2009;2009-01-01;George Gregan
2367;Kremenchuk;[u'49.0775 33.423888888889'];704147;2013;2013-01-01;Mykhailo Zagirnyak
2368;Poltava Oblast;[u'49.5 34'];696634;2013;2013-01-01;Mykhailo Zagirnyak
2369;London;[u'51.507222222222 -0.1275'];2643743;1968;1968-01-01;A. R. Gurney
2370;Northeastern United States;[u'42 -73'];;1968;1968-01-01;A. R. Gurney
2371;Glennville, California;[u'35.728888888889 -118.70361111111'];5352477;1856;1856-01-01;Jack Gordon
2372;Chad;[u'15.466667 19.4'];2434508;2002;2002-01-01;Mahamat Saleh Haroun
2373;Gaoui;[u'12.1807 15.1476'];2432279;2002;2002-01-01;Mahamat Saleh Haroun
2374;N'Djamena;[u'12.116388888889 15.072222222222'];2427123;2002;2002-01-01;Mahamat Saleh Haroun
2375;Vijećnica;[u'43.85916667 18.43333333'];;2000;2000-01-01;Adil Zulfikarpašić
2376;Avaz Twist Tower;[u'43.860555555556 18.4025'];7284151;2004;2004-01-01;Nezir Škaljić
2377;Sarajevo;[u'43.866666666667 18.416666666667'];3191281;2004;2004-01-01;Nezir Škaljić
2378;Škaljari;[u'42.418611111111 18.766388888889'];3318253;2004;2004-01-01;Nezir Škaljić
2379;Bay of Kotor;[u'42.433333333333 18.633333333333'];;2004;2004-01-01;Nezir Škaljić
2380;Rogatica;[u'43.8 19'];3191576;2004;2004-01-01;Nezir Škaljić
2381;Herzegovina;[u'43.476944444444 17.815'];;1672;1672-01-01;Nezir Škaljić
2382;International Criminal Tribunal for the former Yugoslavia;[u'52.0679 4.3535'];;1966;1966-01-01;Nezir Škaljić
2383;Bosniak Institute;[u'43.8601 18.4256'];;9 September 1949;1949-09-09;Adil Zulfikarpašić
2384;The Fletcher School of Law and Diplomacy;[u'42.4077 -71.1217'];;1966;1966-01-01;Nezir Škaljić
2385;University of Sarajevo;[u'43.8667 18.4167'];;1966;1966-01-01;Nezir Škaljić
2386;Jardin des Plantes;[u'48.843888888889 2.3597222222222'];6452789;1625;1625-01-01;Louis XIV of France
2387;Muséum national d'histoire naturelle;[u'48.8421 2.3562'];;1625;1625-01-01;Louis XIV of France
2388;Australia;[u'-25 135'];2077456;2007;2007-01-01;Grant Hansen
2389;Australia;[u'-25 135'];2077456;2007;2007-01-01;Gilbert McAdam
2390;Australia;[u'-25 135'];2077456;2007;2007-01-01;Leila Gurruwiwi
2391;Australia;[u'-25 135'];2077456;2007;2007-01-01;Chris Johnson
2392;Melbourne;[u'-37.820555555556 144.96138888889'];2158177;2007;2007-01-01;Derek Kickett
2393;Melbourne;[u'-37.820555555556 144.96138888889'];2158177;2007;2007-01-01;Robert Ahmat
2394;Melbourne;[u'-37.820555555556 144.96138888889'];2158177;2007;2007-01-01;Michael McLean
2395;Europe;[u'46 7'];6255148;1978;1978-01-01;Pavel Exner
2396;Europe;[u'46 7'];6255148;1978;1978-01-01;Michael Atiyah
2397;Europe;[u'46 7'];6255148;1978;1978-01-01;Friedrich Hirzebruch
2398;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Pavel Exner
2399;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Emmanuel Grenier
2400;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Dominic Joyce
2401;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Richard Borcherds
2402;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Vincent Lafforgue
2403;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Jens Franke
2404;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Michael McQuillan
2405;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Maxim Kontsevich
2406;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;François Labourie
2407;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Stefan Nemirovski
2408;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Tomasz Łuczak
2409;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Paul Seidel
2410;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Alexander Goncharov
2411;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Wendelin Werner
2412;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Stefan Müller
2413;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Vladimír Šverák
2414;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Gábor Tardos
2415;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Annette Huber-Klawitter
2416;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Claire Voisin
2417;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Alexis Bonnet
2418;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Jiří Matoušek
2419;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Timothy Gowers
2420;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Ricardo Pérez-Marco
2421;Helsinki;[u'60.173333333333 24.948611111111'];658225;1978;1978-01-01;Aise Johan de Jong
